Timestamp,Username,Name,Email,Phone Number,Date,Time Start,Court Room Number,Judge Name 1,Judge Name 2,Notes,Attorneys Present,The judge was impartial,Explanation,The judge was professional,Explanation.1,The judge was rational,Explanation.2,The judge was compassionate,Explanation.3,The judge was respectful,Explanation.4,The judge was unbiased,Explanation.5,The judge was patient,Explanation.6,The judge was audible,Explanation.7,The judge was intelligible,Explanation.8,The judge's questions were relevant,Explanation.9,The judge's decision was understandable,Explanation.10,The judge was considerate,Explanation.11,The judge was punctual,Explanation.12,The judge was attentive,Explanation.13,The judge was prepared,Explanation.14,The judge was authoritative,Explanation.15,Is there anything else you wish to address?,Unnamed: 45
2021/05/27 12:30:00,Austin Allen,simpsonkevin@yahoo.com,Austin Allen,,2021/05/27,12:30:00,Chicago Courtroom 700,Matthew Stevenson,,,Gregory Jones,Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Neutral,,Agree,,patient,
2021/08/24 10:00:00,Jonathan Dickerson,walkerrandy@travis-sandoval.biz,Jonathan Dickerson,,2021/08/24,10:00:00,Chicago Courtroom 700,,,,,Strongly Disagree,,Neutral,,Disagree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,,
2021/06/16 11:00:00,Dawn Perry,darrencoleman@reed.com,Dawn Perry,,2021/06/16,11:00:00,Chicago Courtroom 102,Amanda Phillips,,,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,,
2021/12/01 09:30:00,Ann Taylor,brownelizabeth@gmail.com,Ann Taylor,,2021/12/01,9:30:00,Chicago Courtroom 100,,,,Lori Dean,Agree,,Neutral,,Neutral,,Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,,
2021/04/15 09:30:00,Jennifer Moore,jacksonmichael@yahoo.com,Jennifer Moore,,2021/04/15,9:30:00,Chicago Courtroom 101,Louis Hayes,,,Pamela Howell,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Disagree,,Agree,,Pobation office was OK with the outcome...,
2021/01/13 12:30:00,Brad Walker,bobbyrichard@hotmail.com,Brad Walker,,2021/01/13,12:30:00,Chicago Courtroom 308,Jenna Ortiz,,,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Disagree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Disagree,,,
2021/02/24 12:30:00,Charles Martinez,qmcbride@ayers-warner.info,Charles Martinez,,2021/02/24,12:30:00,Chicago Courtroom 700,Perry Smith,,,Aaron Davenport,Neutral,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Strongly Disagree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,was very understanding of folks,
2021/07/13 09:00:00,David Conrad,joanwong@yahoo.com,David Conrad,,2021/07/13,9:00:00,Chicago Courtroom 205,Brian Powell,,,,Agree,,Neutral,,Disagree,,Neutral,,Agree,,Neutral,,Strongly Disagree,,Neutral,,Strongly Agree,,Disagree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,Agree,,charge was violation of bail bond,
2021/08/17 12:30:00,Heather Mills,omercado@yahoo.com,Heather Mills,,2021/08/17,12:30:00,Chicago Courtroom 100,Rebecca Bryant,,,Jennifer Sloan,Strongly Agree,,Neutral,,Disagree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Disagree,,Agree,,I could not...,
2021/05/04 09:00:00,Charles Martinez,qmcbride@ayers-warner.info,Charles Martinez,,2021/05/04,9:00:00,Chicago Courtroom 700,Breanna Fuller,,,Hannah Nicholson,Strongly Agree,,Neutral,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Offered a continuance due to private...,
2021/03/18 09:00:00,Cassie Bailey,jgreen@hotmail.com,Cassie Bailey,,2021/03/18,9:00:00,Chicago Courtroom 704,Colleen Kemp,,,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Strongly Disagree,,Strongly Agree,,proper steps so far it appears,
2021/02/11 12:30:00,Laura White,dannysolis@clarke-hernandez.biz,Laura White,,2021/02/11,12:30:00,Chicago Courtroom 100,,,,Victoria James,Agree,,Agree,,Disagree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Disagree,,,
2021/01/12 10:30:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/01/12,10:30:00,Chicago Courtroom 3A15,Andrew Rose,,,Sabrina Davis,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,judge apologized for using male pronouns ,
2021/02/18 12:30:00,Jessica Fisher,woodchristopher@martin-cummings.com,Jessica Fisher,,2021/02/18,12:30:00,Chicago Courtroom 100,Ruth Harris,,,,Disagree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,Neutral,,Strongly Disagree,,and the judge explained to defendant,
2021/01/04 12:00:00,Theresa Fisher,sarahuynh@yahoo.com,Theresa Fisher,,2021/01/04,12:00:00,Chicago Courtroom 308,Mark Love,,,Tina Freeman,Disagree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Disagree,,Agree,,Neutral,,Strongly Agree,,Disagree,,already served part of a long term and his attorney,
2021/11/05 10:00:00,Clinton English,garciajoseph@gmail.com,Clinton English,,2021/11/05,10:00:00,Chicago Courtroom 102,Anne Jefferson,,,Kevin Tanner,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Disagree,,,
2021/06/09 11:00:00,Sarah Ward,marvin16@hotmail.com,Sarah Ward,,2021/06/09,11:00:00,Chicago Courtroom 205,Kimberly Richardson,,,James Miller,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Agree,,,
2021/03/30 12:30:00,Jose Escobar,dianegould@liu.com,Jose Escobar,,2021/03/30,12:30:00,Chicago Courtroom 702,Colleen Kemp,,,Amanda Weaver,Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,charge was violation of bail bond,
2021/03/26 09:30:00,Haley Cowan,david94@ortega-moss.com,Haley Cowan,,2021/03/26,9:30:00,Chicago Courtroom 100,Gregory Maddox,,,Jeremy Ray,Disagree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Disagree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,,
2021/05/05 12:30:00,Jennifer Miles,aburton@osborne.com,Jennifer Miles,,2021/05/05,12:30:00,Chicago Courtroom 100,Robert Anderson,,,Jennifer Harris,Agree,,Strongly Agree,,Agree,,Disagree,,Disagree,,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Agree,,charge was violation of bail bond,
2021/01/25 12:30:00,Matthew Robertson,igordon@hotmail.com,Matthew Robertson,,2021/01/25,12:30:00,Chicago Courtroom 206,Connie Williams,,,,Neutral,,Neutral,,Disagree,,Agree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Everything seemed,
2021/04/26 12:00:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/04/26,12:00:00,Chicago Courtroom 700,Elizabeth Thomas,,,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Agree,,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,I could not...,
2021/05/26 10:30:00,Michael Riley,jeffrey93@barnett-estes.com,Michael Riley,,2021/05/26,10:30:00,Chicago Courtroom 101,Barbara Ruiz,,,Joseph Savage,Neutral,,Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Disagree,,Disagree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,Agree,,Offered a continuance due to private...,
2021/04/27 10:00:00,John Hood,thomaschristina@davis.net,John Hood,,2021/04/27,10:00:00,Chicago Courtroom 100,Ruben Perez,,,Jay Gates,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Disagree,,Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Disagree,,Strongly Disagree,,I could not...,
2021/09/20 12:00:00,Whitney Kent,colleen34@fowler.biz,Whitney Kent,,2021/09/20,12:00:00,Chicago Courtroom 100,,,,Lisa Salazar,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Disagree,,Agree,,Neutral,,Strongly Agree,,Neutral,,The defendant...,
2021/07/29 12:00:00,Andrew Walker,leah32@hotmail.com,Andrew Walker,,2021/07/29,12:00:00,Chicago Courtroom 307,Jean Colon,,,Michael Mcclure,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Disagree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Neutral,,was very understanding of folks,
2021/06/17 09:30:00,Daniel Davis,yhernandez@mccoy-malone.org,Daniel Davis,,2021/06/17,9:30:00,Bridgeview Courtroom 103,Glenn Buck,,,Erica Moore,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,,
2021/03/01 12:00:00,Charles Spencer,barbara90@gmail.com,Charles Spencer,,2021/03/01,12:00:00,Chicago Courtroom 100,Cynthia Cowan,,,Tina Wolfe,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,I could not...,
2021/07/19 09:00:00,George Ibarra,gle@mckee.info,George Ibarra,,2021/07/19,9:00:00,Chicago Courtroom 102,Diane Stanley,,,,Strongly Disagree,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Disagree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,was very understanding of folks,
2021/10/07 12:30:00,Bill Williams,osborncaroline@brown.com,Bill Williams,,2021/10/07,12:30:00,Chicago Courtroom 102,Ryan Clark,,,Heidi Miller,Strongly Disagree,,Agree,,Agree,,Agree,,Neutral,,Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,The hearing went quickly,
2021/09/06 10:30:00,Christopher Shields,timothygreene@grimes.com,Christopher Shields,,2021/09/06,10:30:00,Chicago Courtroom 100,Ryan Clark,,,Robert Ramos,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,Agree,,The Court was...,
2021/08/25 10:00:00,Jonathan Dickerson,walkerrandy@travis-sandoval.biz,Jonathan Dickerson,,2021/08/25,10:00:00,Chicago Courtroom 100,Yolanda Clark,,,Erica Moore,Agree,,Disagree,,Strongly Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,The attorney was...,
2021/11/29 10:00:00,Ann Taylor,brownelizabeth@gmail.com,Ann Taylor,,2021/11/29,10:00:00,Chicago Courtroom 3A15,Jonathan Doyle,,,Laura Stein,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Disagree,,Neutral,,Agree,,proper steps so far it appears,
2021/12/21 10:30:00,George Ibarra,gle@mckee.info,George Ibarra,,2021/12/21,10:30:00,Chicago Courtroom 100,,,,Craig Mueller,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Disagree,,Neutral,,Disagree,,,
2021/01/11 10:30:00,Mr. Brandon Caldwell DDS,vmorris@hayes.com,Mr. Brandon Caldwell DDS,,2021/01/11,10:30:00,Chicago Courtroom 100,Traci Gibson,,,Pamela Harris,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,,
2021/03/02 10:00:00,Ronald Miller,randywilliams@long-martin.biz,Ronald Miller,,2021/03/02,10:00:00,Chicago Courtroom 100,Michele Guerrero,,,James Long,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Everything seemed,
2021/03/23 10:00:00,Jeffrey James,hannahpena@gmail.com,Jeffrey James,,2021/03/23,10:00:00,Chicago Courtroom 100,,,,,Neutral,,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Agree,,Disagree,,Neutral,,Agree,,,
2021/07/02 10:30:00,Jose Escobar,dianegould@liu.com,Jose Escobar,,2021/07/02,10:30:00,Chicago Courtroom 100,Rachel Dorsey,,,Robert Clark,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Everything seemed,
2021/02/18 09:30:00,George Ibarra,gle@mckee.info,George Ibarra,,2021/02/18,9:30:00,Chicago Courtroom 102,Cameron Wheeler,,,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Disagree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Strongly Disagree,,Agree,,Agree,,proper steps so far it appears,
2021/11/22 11:00:00,Amanda Wood,sabrinagreen@yahoo.com,Amanda Wood,,2021/11/22,11:00:00,Chicago Courtroom 307,Jacqueline Hudson,,,,Agree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Agree,,Neutral,,I could not...,
2021/03/08 12:30:00,Jacob Mercado,kimrobert@gmail.com,Jacob Mercado,,2021/03/08,12:30:00,Chicago Courtroom 604,Charles Lindsey,,,Barbara Evans,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,,
2021/08/04 10:00:00,Kenneth Jones,karen37@price-richardson.org,Kenneth Jones,,2021/08/04,10:00:00,Chicago Courtroom 700,,,,Ronald White,Neutral,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Everything seemed,
2021/07/08 09:00:00,Laura Hampton,bradley75@gmail.com,Laura Hampton,,2021/07/08,9:00:00,Chicago Courtroom 102,Rhonda Parks,,,Sarah Rose,Agree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Pobation office was OK with the outcome...,
2021/01/29 12:00:00,Kenneth Shepherd,angela18@mayo-griffin.com,Kenneth Shepherd,,2021/01/29,12:00:00,Chicago Courtroom 102,Heather Roberts,,,Mr. Peter Ruiz,Strongly Agree,,Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Disagree,,Strongly Disagree,,Strongly Disagree,,Agree,,Neutral,,Neutral,,The Court was...,
2021/12/28 10:00:00,Laura White,dannysolis@clarke-hernandez.biz,Laura White,,2021/12/28,10:00:00,Chicago Courtroom 205,Lisa Anderson,,,Alexis Hill,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Disagree,,The man said...,
2021/05/26 12:30:00,Michael Riley,jeffrey93@barnett-estes.com,Michael Riley,,2021/05/26,12:30:00,Chicago Courtroom 100,Tiffany Soto,,,Matthew Henderson,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Neutral,,,
2021/06/23 09:30:00,Laura Hampton,bradley75@gmail.com,Laura Hampton,,2021/06/23,9:30:00,Chicago Courtroom 204,Matthew Stevenson,,,,Neutral,,Agree,,Disagree,,Neutral,,Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,The Court was...,
2021/08/03 09:30:00,Shaun Chandler,mcantu@yahoo.com,Shaun Chandler,,2021/08/03,9:30:00,Chicago Courtroom 101,,,,,Strongly Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,,
2021/10/12 12:30:00,Renee Smith,wrodriguez@cross-sexton.com,Renee Smith,,2021/10/12,12:30:00,Chicago Courtroom 101,,,,Susan Melton,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Disagree,,Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,The defendant...,
2021/06/08 09:30:00,Austin Allen,simpsonkevin@yahoo.com,Austin Allen,,2021/06/08,9:30:00,Chicago Courtroom 604,John Ramirez,,,Victoria Callahan,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,,
2021/07/15 09:00:00,Lisa Rangel,danielbrown@yahoo.com,Lisa Rangel,,2021/07/15,9:00:00,Chicago Courtroom 100,Yolanda Clark,,,Juan Weaver,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,The attorney was...,
2021/06/21 10:30:00,Nicholas Spencer,branchtammy@gmail.com,Nicholas Spencer,,2021/06/21,10:30:00,Chicago Courtroom 202,Tamara Diaz,,,Karina Rich,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Neutral,,Strongly Disagree,,Strongly Agree,,The hearing went quickly,
2021/01/21 10:30:00,Michael Lawrence,kimberlybyrd@carter.org,Michael Lawrence,,2021/01/21,10:30:00,Chicago Courtroom 202,Phillip Graham,,,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Neutral,,,
2021/03/02 10:30:00,Amanda Wood,sabrinagreen@yahoo.com,Amanda Wood,,2021/03/02,10:30:00,Chicago Courtroom 100,,,,James Johnson,Strongly Agree,,Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Disagree,,Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,,
2021/06/23 09:30:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/06/23,9:30:00,Chicago Courtroom 102,,,,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Disagree,,Agree,,Strongly Disagree,,already served part of a long term and his attorney,
2021/12/29 09:30:00,Regina Wilson,rayjonathan@gmail.com,Regina Wilson,,2021/12/29,9:30:00,Chicago Courtroom 100,Stephanie Miller,,,Patricia Barnes,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Neutral,,Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,,
2021/01/12 11:00:00,Cheyenne Harris,alisonlopez@kim.com,Cheyenne Harris,,2021/01/12,11:00:00,Chicago Courtroom 102,Melissa Brown,,,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Neutral,,charge was violation of bail bond,
2021/05/26 12:00:00,Andrew Walker,leah32@hotmail.com,Andrew Walker,,2021/05/26,12:00:00,Chicago Courtroom 100,Michael Hayden,,,Kathryn Mitchell,Agree,,Neutral,,Disagree,,Agree,,Agree,,Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Disagree,,Strongly Agree,,Pobation office was OK with the outcome...,
2021/12/03 10:30:00,David Hernandez,allison17@henry-harris.biz,David Hernandez,,2021/12/03,10:30:00,Chicago Courtroom 205,Mrs. Alicia Hooper,,,Mario Walters,Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Disagree,,patient,
2021/05/06 09:30:00,Jennifer Moore,jacksonmichael@yahoo.com,Jennifer Moore,,2021/05/06,9:30:00,Chicago Courtroom 100,Brian Baker,,,Kimberly Lynch,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Neutral,,Neutral,,Agree,,Strongly Disagree,,Neutral,,Agree,,Disagree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,I could not...,
2021/02/10 12:00:00,Scott Tate,phillip49@grant-butler.com,Scott Tate,,2021/02/10,12:00:00,Chicago Courtroom 100,Christina Hicks,,,Ashley Mccall,Agree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Strongly Disagree,,The police officer was...,
2021/08/09 09:30:00,Megan Clark,brookschristopher@schwartz.biz,Megan Clark,,2021/08/09,9:30:00,Chicago Courtroom 100,Tammy Hernandez,,,Bruce Cruz,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Disagree,,Strongly Disagree,,Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Strongly Agree,,,
2021/01/27 10:30:00,Jennifer Wise,lopezlisa@knapp.info,Jennifer Wise,,2021/01/27,10:30:00,Chicago Courtroom 205,,,,Angela Riley,Agree,,Agree,,Agree,,Agree,,Strongly Disagree,,Disagree,,Disagree,,Strongly Agree,,Neutral,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Agree,,Everything seemed,
2021/11/29 09:30:00,Charles Spencer,barbara90@gmail.com,Charles Spencer,,2021/11/29,9:30:00,Chicago Courtroom 301,Monica Rhodes,,,Matthew Davis,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Disagree,,Neutral,,Agree,,The man said...,
